TestDataID,Rating
18291,3.87982
18292,3.95814
18293,3.96461
18294,4.86974
18295,4.42058
18296,3.52792
18297,4.21528
18298,3.73337
18299,3.38792
18300,2.02016
18301,3.40933
18302,2.35501
18303,4.55705
18304,3.51986
18305,4.05525
18306,2.93696
18307,3.63661
18308,5
18309,3.80051
18310,1.77232
18311,1.79646
18312,4.63187
18313,2.36701
18314,4.91229
18315,4.92501
18316,3.95179
18317,2.67789
18318,4.25557
18319,4.89818
18320,4.29232
18321,5
18322,4.46828
18323,4.44325
18324,4.53032
18325,4.88602
18326,4.92069
18327,4.7104
18328,3.75552
18329,3.53554
18330,3.54598
18331,5
18332,4.70545
18333,3.77276
18334,3.47868
18335,4.10453
18336,3.44134
18337,3.86296
18338,3.83634
18339,3.51295
18340,5
18341,4.36035
18342,3.93447
18343,3.96652
18344,3.52724
18345,3.86849
18346,4.54057
18347,3.44614
18348,4.22944
18349,3.53936
18350,3.8971
18351,3.67254
18352,3.67164
18353,3.86101
18354,3.47727
18355,4.79017
18356,3.95232
18357,4.75263
18358,3.00701
18359,3.99312
18360,3.72779
18361,3.47328
18362,2.79807
18363,3.15811
18364,3.35756
18365,3.99644
18366,4.17216
18367,3.90682
18368,4.07964
18369,3.906
18370,4.44648
18371,4.12447
18372,3.96216
18373,3.95268
18374,3.72703
18375,3.15363
18376,3.94037
18377,2.92552
18378,4.2178
18379,4.02442
18380,2.64082
18381,3.44943
18382,4.22963
18383,3.62428
18384,3.29156
18385,3.01199
18386,3.30814
18387,4.28532
18388,3.68237
18389,4.02756
18390,4.33117
18391,3.45031
18392,3.87033
18393,4.13233
18394,3.00295
18395,3.18476
18396,3.63501
18397,3.53178
18398,3.88947
18399,4.01186
18400,3.39201
18401,4.15583
18402,4.03827
18403,4.36032
18404,4.4531
18405,3.86297
18406,3.2442
18407,1.94444
18408,2.18016
18409,4.22453
18410,3.20804
18411,4.53618
18412,3.09971
18413,3.52744
18414,4.49229
18415,2.56766
18416,3.90279
18417,4.39468
18418,3.8609
18419,3.46492
18420,3.88904
18421,4.41928
18422,4.98932
18423,4.1403
18424,3.36013
18425,3.99983
18426,4.80507
18427,3.79977
18428,4.09961
18429,3.31232
18430,2.12762
18431,4.26962
18432,4.67548
18433,2.51877
18434,4.21159
18435,2.07887
18436,1.54101
18437,4.31405
18438,3.8273
18439,4.22877
18440,4.01739
18441,3.7311
18442,4.11735
18443,4.07388
18444,3.71661
18445,3.73947
18446,4.19552
18447,4.59773
18448,3.62834
18449,4.16955
18450,4.34628
18451,3.40452
18452,4.32028
18453,3.50725
18454,3.48796
18455,3.70464
18456,4.0009
18457,3.52173
18458,3.32791
18459,3.37299
18460,4.25957
18461,4.1257
18462,3.24851
18463,3.48032
18464,3.85513
18465,2.53722
18466,3.72675
18467,3.43051
18468,2.84237
18469,3.56316
18470,3.84114
18471,4.03169
18472,3.52543
18473,3.31353
18474,3.90463
18475,3.85542
18476,3.24947
18477,2.49467
18478,3.308
18479,3.36291
18480,3.13268
18481,3.9066
18482,2.49906
18483,3.12527
18484,3.76011
18485,4.07689
18486,3.48603
18487,3.47657
18488,3.85739
18489,3.1078
18490,3.68808
18491,3.96221
18492,4.84974
18493,3.46858
18494,4.48873
18495,3.16822
18496,4.04025
18497,4.37114
18498,2.31595
18499,2.40745
18500,2.19696
18501,3.76611
18502,3.26489
18503,4.14735
18504,1.5089
18505,3.9453
18506,3.11839
18507,1
18508,3.62326
18509,3.73418
18510,5
18511,2.85393
18512,3.03882
18513,3.54106
18514,2.73488
18515,3.2254
18516,4.979
18517,3.88402
18518,1.42144
18519,3.32742
18520,4.27739
18521,3.71753
18522,3.20143
18523,5
18524,2.35063
18525,2.89829
18526,5
18527,4.10135
18528,4.66145
18529,3.91289
18530,2.88979
18531,1.6894
18532,4.90983
18533,2.44757
18534,3.20707
18535,2.05566
18536,2.03674
18537,4.25253
18538,4.11042
18539,1.87173
18540,4.37694
18541,2.05755
18542,3.45941
18543,3.31086
18544,2.90379
18545,2.47619
18546,4.07758
18547,2.61136
18548,3.21245
18549,4.29863
18550,2.03388
18551,3.9732
18552,2.71201
18553,3.54215
18554,5
18555,2.77711
18556,4.54512
18557,4.12662
18558,4.51251
18559,3.86353
18560,3.61619
18561,4.33457
18562,3.67838
18563,3.93063
18564,3.17409
18565,3.71164
18566,4.56168
18567,4.28014
18568,1.29999
18569,3.06799
18570,3.7758
18571,1.94683
18572,2.99783
18573,2.55418
18574,3.87854
18575,2.65178
18576,3.17272
18577,3.78868
18578,2.20866
18579,3.74487
18580,1.90028
18581,4.09191
18582,2.27992
18583,2.84163
18584,1.86673
18585,2.24148
18586,3.58021
18587,2.89971
18588,2.99957
18589,3.35749
18590,2.17576
18591,2.39025
18592,3.42168
18593,2.76348
18594,2.76618
18595,2.67749
18596,1.8642
18597,2.94295
18598,2.24708
18599,2.81057
18600,3.04159
18601,2.82152
18602,4.42195
18603,1.86609
18604,3.99721
18605,3.3643
18606,2.93212
18607,3.76383
18608,3.88803
18609,3.96691
18610,3.75122
18611,3.48178
18612,4.33904
18613,3.83986
18614,4.14725
18615,3.73277
18616,3.49322
18617,3.30588
18618,3.41669
18619,3.66274
18620,3.11903
18621,3.40929
18622,3.8756
18623,2.79142
18624,3.60799
18625,4.40737
18626,4.04154
18627,3.6375
18628,3.67045
18629,3.84806
18630,2.30191
18631,1.64062
18632,3.52859
18633,3.14468
18634,4.15527
18635,3.53305
18636,1.94268
18637,4.02966
18638,3.77233
18639,2.07365
18640,4.54888
18641,3.60997
18642,3.52104
18643,2.88785
18644,2.98912
18645,2.64369
18646,3.66165
18647,3.83991
18648,4.27807
18649,3.62126
18650,4.0435
18651,3.97845
18652,3.15144
18653,3.27426
18654,2.94946
18655,2.70939
18656,3.22953
18657,2.79224
18658,1.69005
18659,1.76913
18660,3.8352
18661,3.01519
18662,3.66031
18663,2.03617
18664,3.56286
18665,2.47796
18666,4.02126
18667,1.76977
18668,2.8991
18669,1.92827
18670,2.52453
18671,3.62692
18672,3.16385
18673,2.49367
18674,3.33409
18675,3.18661
18676,3.41714
18677,2.44215
18678,1.92487
18679,2.9661
18680,2.89604
18681,3.50617
18682,2.82507
18683,2.17339
18684,2.15452
18685,1.5954
18686,2.43826
18687,2.14216
18688,1.4549
18689,1.24822
18690,2.46382
18691,2.3231
18692,2.91426
18693,3.22172
18694,1.11592
18695,2.28109
18696,2.61645
18697,3.55878
18698,2.98135
18699,2.97954
18700,1.84872
18701,2.44399
18702,1.81607
18703,2.69253
18704,2.70835
18705,2.19268
18706,2.59839
18707,1.49411
18708,3.07361
18709,2.98637
18710,1.44495
18711,2.35303
18712,1.85291
18713,3.54879
18714,2.18941
18715,2.64398
18716,3.58456
18717,2.93483
18718,3.04293
18719,2.18973
18720,2.36351
18721,2.65416
18722,2.80915
18723,3.36537
18724,2.84675
18725,2.3228
18726,2.22078
18727,3.06371
18728,2.59655
18729,2.39641
18730,3.41875
18731,2.73002
18732,1.08692
18733,3.74673
18734,2.48822
18735,3.60878
18736,3.19603
18737,2.17566
18738,2.5417
18739,1.997
18740,3.11781
18741,2.61117
18742,1.99735
18743,2.61267
18744,1.8533
18745,1.76468
18746,2.01401
18747,3.29982
18748,2.23255
18749,1.29757
18750,3.6839
18751,2.60076
18752,3.35449
18753,3.4415
18754,2.75214
18755,3.04441
18756,2.93599
18757,1
18758,1.62718
18759,3.00541
18760,2.99839
18761,2.78069
18762,2.65697
18763,2.69626
18764,3.44416
18765,3.19791
18766,2.71935
18767,3.33015
18768,3.03461
18769,3.76533
18770,2.4427
18771,1.97734
18772,2.29058
18773,1.77916
18774,2.38388
18775,2.69341
18776,2.2577
18777,3.07044
18778,3.11155
18779,3.61679
18780,3.08327
18781,2.34743
18782,3.33881
18783,3.4623
18784,2.15849
18785,1.98958
18786,3.65271
18787,3.97005
18788,3.6285
18789,3.7569
18790,4.09037
18791,2.90451
18792,3.5534
18793,4.40027
18794,4.97522
18795,2.34012
18796,3.9672
18797,4.15694
18798,3.81036
18799,4.17033
18800,3.85177
18801,3.67166
18802,4.24759
18803,4.06279
18804,3.67672
18805,3.61188
18806,4.91625
18807,2.06988
18808,3.9953
18809,3.89673
18810,3.79132
18811,4.27397
18812,3.87973
18813,4.8033
18814,3.74782
18815,4.69707
18816,3.97251
18817,3.66421
18818,4.19856
18819,4.54528
18820,3.76377
18821,2.51821
18822,1.74999
18823,2.84852
18824,3.42745
18825,1.98626
18826,2.07326
18827,2.6858
18828,1.35468
18829,3.55225
18830,3.46392
18831,3.67035
18832,2.38704
18833,1.94414
18834,2.39202
18835,2.82105
18836,2.6964
18837,2.43795
18838,2.62227
18839,1.42786
18840,2.63899
18841,3.56686
18842,2.65751
18843,4.91115
18844,2.32087
18845,2.92449
18846,3.33428
18847,3.67577
18848,1.65855
18849,3.20358
18850,1.98387
18851,3.44327
18852,2.34334
18853,4.46753
18854,3.28795
18855,2.82894
18856,2.77186
18857,4.58658
18858,2.41714
18859,3.54799
18860,3.61442
18861,4.09572
18862,1.77735
18863,3.81609
18864,2.55879
18865,3.64839
18866,3.76283
18867,3.25146
18868,3.65103
18869,3.80569
18870,2.95512
18871,3.33156
18872,4.2585
18873,3.19603
18874,4.90054
18875,3.75716
18876,3.4828
18877,3.30731
18878,3.48984
18879,3.6529
18880,3.50342
18881,2.6599
18882,2.25414
18883,1.48276
18884,1.76342
18885,1.18719
18886,1.94655
18887,2.28095
18888,1.18785
18889,1.93952
18890,2.12975
18891,1.57455
18892,1
18893,2.62856
18894,2.56837
18895,2.38345
18896,2.92457
18897,3.39356
18898,2.8528
18899,3.13868
18900,2.34081
18901,2.88036
18902,3.63359
18903,3.33993
18904,2.84492
18905,2.48678
18906,3.63969
18907,2.8884
18908,4.74938
18909,4.7692
18910,4.99557
18911,2.44834
18912,4.11455
18913,3.58936
18914,3.18432
18915,4.68183
18916,3.4884
18917,4.73968
18918,3.65115
18919,4.06714
18920,3.43765
18921,3.35107
18922,2.60086
18923,3.95736
18924,2.91317
18925,4.03003
18926,3.33531
18927,3.36652
18928,3.00631
18929,2.50823
18930,3.27045
18931,3.08434
18932,3.59192
18933,3.39698
18934,3.80813
18935,3.70128
18936,3.57034
18937,3.35879
18938,2.73304
18939,3.51798
18940,3.75198
18941,3.3047
18942,3.92328
18943,3.73105
18944,3.81335
18945,4.07681
18946,3.17005
18947,3.89206
18948,3.15372
18949,1.69545
18950,3.52405
18951,3.47769
18952,2.44639
18953,2.85906
18954,2.878
18955,2.73457
18956,3.89521
18957,3.83334
18958,3.15387
18959,3.17133
18960,2.8965
18961,2.72513
18962,3.82809
18963,3.41591
18964,3.7155
18965,3.59085
18966,3.32661
18967,3.25821
18968,2.82158
18969,3.37033
18970,3.96362
18971,3.29315
18972,3.50735
18973,3.14615
18974,3.59197
18975,3.33909
18976,3.68551
18977,4.5328
18978,3.31237
18979,3.75223
18980,3.01683
18981,3.53203
18982,3.42232
18983,3.27952
18984,3.427
18985,3.66487
18986,3.41006
18987,2.95125
18988,3.07404
18989,3.21395
18990,3.43551
18991,2.74762
18992,3.48401
18993,2.47051
18994,2.37326
18995,3.9457
18996,2.47493
18997,4.16686
18998,3.38205
18999,3.57315
19000,3.66306
19001,4.25357
19002,2.98592
19003,4.03183
19004,4.26429
19005,3.14586
19006,3.65507
19007,4.58066
19008,2.80064
19009,3.38253
19010,3.21171
19011,3.13023
19012,2.41775
19013,3.93381
19014,4.06351
19015,4.10459
19016,2.68298
19017,3.56195
19018,3.72654
19019,3.95694
19020,4.18772
19021,2.45765
19022,3.57641
19023,3.58777
19024,2.43292
19025,4.01986
19026,3.86129
19027,3.06047
19028,3.03836
19029,3.44974
19030,3.47979
19031,2.70139
19032,3.03359
19033,4.05726
19034,3.71718
19035,3.92115
19036,3.95299
19037,3.63909
19038,3.62998
19039,2.29256
19040,2.53623
19041,2.36455
19042,2.6126
19043,2.61058
19044,4.04782
19045,3.04569
19046,1.70987
19047,1.98156
19048,2.99788
19049,2.72912
19050,2.1629
19051,4.93378
19052,3.29687
19053,4.7427
19054,4.56052
19055,3.75032
19056,2.82387
19057,4.22109
19058,3.56829
19059,3.8502
19060,4.11262
19061,3.52444
19062,4.44874
19063,4.39689
19064,3.72672
19065,3.94782
19066,3.80356
19067,3.25771
19068,3.55597
19069,4.27237
19070,3.37357
19071,3.14831
19072,4.52859
19073,4.86964
19074,3.74893
19075,4.48634
19076,2.51786
19077,2.25232
19078,3.46397
19079,4.00562
19080,4.23384
19081,3.84605
19082,3.18139
19083,3.78113
19084,4.01689
19085,3.03587
19086,4.0559
19087,3.28991
19088,3.92596
19089,3.05642
19090,3.46253
19091,3.77668
19092,2.71976
19093,4.36936
19094,3.68145
19095,3.75025
19096,3.40358
19097,3.91426
19098,3.41683
19099,3.75105
19100,3.76617
19101,3.47701
19102,1.41965
19103,4.31285
19104,2.79695
19105,3.98832
19106,3.06985
19107,3.82473
19108,3.54579
19109,3.42813
19110,4.21409
19111,4.17843
19112,2.63772
19113,3.47709
19114,1.73634
19115,3.83704
19116,3.51048
19117,3.3912
19118,2.86361
19119,4.0305
19120,3.91091
19121,4.16429
19122,3.31305
19123,2.9662
19124,3.35182
19125,2.56728
19126,4.06075
19127,2.92547
19128,1.97262
19129,2.97424
19130,2.93771
19131,3.09723
19132,2.64678
19133,2.56427
19134,3.56782
19135,2.68447
19136,4.6735
19137,2.99716
19138,4.07282
19139,4.18507
19140,3.13456
19141,3.39076
19142,3.67488
19143,2.44134
19144,2.83577
19145,3.94429
19146,3.63933
19147,3.52903
19148,3.5421
19149,2.41575
19150,4.14412
19151,3.60473
19152,3.50568
19153,3.65062
19154,3.87823
19155,2.5777
19156,2.85503
19157,2.72253
19158,2.50685
19159,4.57155
19160,4.25919
19161,4.27005
19162,4.20122
19163,4.31093
19164,3.84427
19165,4.19814
19166,5
19167,4.11929
19168,4.13912
19169,3.80796
19170,4.26399
19171,4.00321
19172,4.27177
19173,4.61698
19174,4.21421
19175,4.32165
19176,4.10516
19177,4.76724
19178,4.53915
19179,4.36425
19180,3.301
19181,3.72669
19182,4.10637
19183,4.11414
19184,4.45304
19185,4.04455
19186,3.71029
19187,3.25925
19188,3.85631
19189,3.79431
19190,2.59344
19191,4.04348
19192,2.94231
19193,2.79923
19194,2.66882
19195,2.54489
19196,4.02421
19197,3.59959
19198,3.7224
19199,4.24034
19200,3.653
19201,3.26399
19202,2.34959
19203,2.57819
19204,3.77456
19205,3.71517
19206,3.67293
19207,2.89279
19208,2.62544
19209,3.74511
19210,4.80361
19211,4.15368
19212,4.74894
19213,4.4862
19214,5
19215,4.60468
19216,5
19217,3.55582
19218,3.9125
19219,3.54312
19220,3.60367
19221,2.73132
19222,2.37656
19223,2.65234
19224,3.95424
19225,2.68179
19226,3.03102
19227,2.91874
19228,3.5865
19229,2.27294
19230,2.91342
19231,2.22048
19232,4.02333
19233,2.64838
19234,2.74082
19235,2.28825
19236,2.47995
19237,2.55215
19238,2.8096
19239,2.78143
19240,3.30028
19241,2.9191
19242,3.0853
19243,1.86821
19244,2.14765
19245,2.61484
19246,2.92504
19247,2.00735
19248,2.99549
19249,2.42492
19250,2.73776
19251,2.36489
19252,3.05804
19253,2.78929
19254,2.47548
19255,2.73368
19256,1.95597
19257,1.64376
19258,3.20545
19259,1.85088
19260,3.23528
19261,2.82666
19262,3.53984
19263,2.55719
19264,3.17099
19265,2.62156
19266,3.6736
19267,3.57783
19268,2.57632
19269,2.40777
19270,1.51524
19271,3.54134
19272,3.59699
19273,2.23786
19274,3.0369
19275,3.54642
19276,3.19243
19277,2.37556
19278,2.89374
19279,2.99965
19280,2.8892
19281,3.02331
19282,2.5224
19283,2.26512
19284,3.41855
19285,4.0189
19286,4.1154
19287,3.19853
19288,2.46851
19289,3.25617
19290,2.95579
19291,2.39369
19292,1.76435
19293,2.68194
19294,2.32493
19295,3.2258
19296,2.34495
19297,2.36205
19298,2.85241
19299,3.12901
19300,2.7608
19301,2.62018
19302,2.21464
19303,3.0158
19304,2.98578
19305,2.55098
19306,2.40734
19307,2.27239
19308,2.06864
19309,3.1917
19310,2.70411
19311,2.1387
19312,1.81807
19313,2.47989
19314,3.57783
19315,3.17901
19316,2.15867
19317,3.01971
19318,2.73767
19319,1.66489
19320,2.5825
19321,2.56774
19322,2.72217
19323,2.6117
19324,3.57521
19325,2.87237
19326,2.65957
19327,2.95138
19328,2.93937
19329,2.42374
19330,2.35019
19331,3.67158
19332,3.46383
19333,3.04062
19334,3.03399
19335,3.1074
19336,3.23577
19337,2.11905
19338,3.45164
19339,2.58468
19340,3.29547
19341,2.28142
19342,2.91107
19343,2.35188
19344,2.41548
19345,2.51687
19346,2.90425
19347,2.21878
19348,3.07111
19349,4.08492
19350,3.83949
19351,2.91605
19352,3.19521
19353,2.77439
19354,2.34793
19355,2.22748
19356,2.77938
19357,3.13876
19358,3.03853
19359,2.52918
19360,2.99851
19361,3.16568
19362,2.75286
19363,3.71136
19364,1.6867
19365,2.54384
19366,2.41927
19367,3.44879
19368,3.41948
19369,3.80244
19370,2.92951
19371,2.55747
19372,2.71303
19373,3.83569
19374,2.75923
19375,3.67185
19376,3.82949
19377,4.62629
19378,4.25403
19379,4.51906
19380,4.13108
19381,4.13619
19382,3.27163
19383,2.41505
19384,1.01207
19385,1.1286
19386,1.21908
19387,1.45658
19388,3.60682
19389,3.74792
19390,3.86639
19391,3.88975
19392,1.65085
19393,3.23763
19394,4.15354
19395,2.30933
19396,4.01673
19397,2.69287
19398,4.0342
19399,1.34492
19400,2.17559
19401,3.54622
19402,3.26552
19403,3.79943
19404,2.80113
19405,2.50467
19406,3.57108
19407,3.97827
19408,3.51854
19409,3.67502
19410,3.12384
19411,4.87165
19412,4.10216
19413,4.21107
19414,4.05796
19415,3.04708
19416,4.10184
19417,3.41567
19418,3.58085
19419,3.66503
19420,2.96318
19421,2.41411
19422,3.95513
19423,3.36092
19424,3.38316
19425,3.36471
19426,4.03786
19427,3.45718
19428,2.78913
19429,2.16202
19430,3.5015
19431,2.56256
19432,2.19316
19433,3.97227
19434,3.78748
19435,4.14979
19436,3.01536
19437,3.45957
19438,3.36016
19439,3.69151
19440,3.07865
19441,3.57315
19442,3.40789
19443,3.56025
19444,3.21113
19445,2.6316
19446,3.54671
19447,2.44921
19448,3.05673
19449,4.58259
19450,2.9484
19451,3.56991
19452,4.37673
19453,3.31147
19454,3.42981
19455,3.38474
19456,3.04775
19457,4.16806
19458,3.97576
19459,2.76921
19460,4.69087
19461,4.57129
19462,4.45704
19463,4.3927
19464,4.18154
19465,4.53275
19466,4.10007
19467,4.51716
19468,4.16914
19469,2.95741
19470,4.23792
19471,4.66623
19472,4.52547
19473,4.76714
19474,4.20354
19475,2.90551
19476,3.57511
19477,4.36425
19478,4.16742
19479,3.49876
19480,5
19481,4.11835
19482,4.79013
19483,4.68529
19484,4.52345
19485,4.92245
19486,4.86909
19487,4.21476
19488,3.19473
19489,3.995
19490,4.64665
19491,4.71825
19492,4.44318
19493,4.61711
19494,4.18589
19495,3.7992
19496,3.37236
19497,3.68803
19498,2.87996
19499,2.94709
19500,2.28979
19501,3.27402
19502,2.72152
19503,1.45386
19504,2.12787
19505,3.38583
19506,2.04686
19507,3.11771
19508,1.76351
19509,2.57928
19510,2.61643
19511,3.77304
19512,2.42412
19513,1.85382
19514,3.13978
19515,3.96209
19516,3.14276
19517,2.61546
19518,2.58794
19519,2.62224
19520,3.5032
19521,3.93287
19522,2.87044
19523,3.67551
19524,3.9097
19525,4.26758
19526,4.20288
19527,3.88085
19528,3.3694
19529,3.54631
19530,1.8634
19531,3.6679
19532,2.9467
19533,3.09372
19534,3.14039
19535,3.68925
19536,2.7519
19537,3.50139
19538,3.02578
19539,3.08636
19540,2.11525
19541,2.67407
19542,3.13659
19543,3.17641
19544,3.57551
19545,2.66145
19546,3.10287
19547,2.94174
19548,3.26159
19549,3.63026
19550,3.16569
19551,3.41677
19552,4.28343
19553,3.47071
19554,3.37304
19555,3.72033
19556,2.67334
19557,3.54388
19558,3.14796
19559,1.98132
19560,3.54712
19561,3.36285
19562,2.06211
19563,2.85912
19564,2.81259
19565,3.94857
19566,3.53291
19567,3.06969
19568,3.49077
19569,3.28273
19570,3.86906
19571,4.08038
19572,3.32529
19573,3.93496
19574,2.66964
19575,4.22157
19576,2.64301
19577,4.11873
19578,3.47775
19579,3.44678
19580,3.28287
19581,4.36316
19582,4.4844
19583,3.86332
19584,3.3632
19585,2.60723
19586,2.95595
19587,4.43304
19588,3.8068
19589,3.91576
19590,2.90718
19591,3.56719
19592,2.93628
19593,3.78971
19594,4.70539
19595,4.09416
19596,3.47896
19597,3.38627
19598,3.9234
19599,3.38487
19600,4.04002
19601,3.93507
19602,3.57609
19603,3.92919
19604,3.51085
19605,3.2113
19606,3.56901
19607,3.87263
19608,4.37666
19609,3.61035
19610,3.46765
19611,4.23229
19612,2.04424
19613,4.31496
19614,3.6872
19615,2.13845
19616,3.45932
19617,3.35014
19618,1.63469
19619,4.19174
19620,4.29747
19621,4.20044
19622,4.74104
19623,3.16329
19624,3.51012
19625,4.06408
19626,3.6655
19627,3.02294
19628,3.41041
19629,3.48902
19630,3.84279
19631,3.69139
19632,3.93046
19633,4.35292
19634,4.45823
19635,3.90548
19636,3.91578
19637,3.66637
19638,2.96068
19639,3.8336
19640,3.56399
19641,3.56153
19642,4.29966
19643,2.63642
19644,3.25677
19645,4.00483
19646,3.19473
19647,1.23859
19648,4.1352
19649,4.20285
19650,3.86428
19651,3.05819
19652,4.01823
19653,3.87587
19654,2.6468
19655,4.0957
19656,4.5119
19657,4.23787
19658,1.33139
19659,3.70773
19660,2.70873
19661,4.05295
19662,2.87969
19663,3.12901
19664,3.22751
19665,4.10368
19666,3.77132
19667,2.79546
19668,3.04889
19669,4.23017
19670,3.26458
19671,3.99075
19672,3.5577
19673,3.92917
19674,4.35831
19675,4.68965
19676,3.19632
19677,3.56615
19678,4.1331
19679,3.19809
19680,3.96604
19681,4.6741
19682,3.54107
19683,4.85802
19684,3.02646
19685,3.27954
19686,4.78485
19687,3.92048
19688,4.48312
19689,3.2954
19690,3.13886
19691,3.99207
19692,4.206
19693,3.98056
19694,3.77021
19695,4.48044
19696,3.74416
19697,2.85228
19698,3.76379
19699,4.26268
19700,3.76775
19701,4.30705
19702,4.14635
19703,3.86698
19704,3.32431
19705,4.10026
19706,4.15123
19707,4.19741
19708,3.53152
19709,4.2793
19710,3.12088
19711,3.07566
19712,4.24941
19713,2.57211
19714,3.61094
19715,4.12426
19716,3.33305
19717,4.50834
19718,3.54099
19719,4.21957
19720,3.69287
19721,4.35543
19722,3.69378
19723,2.69413
19724,3.77719
19725,3.49379
19726,4.06376
19727,4.25585
19728,4.62122
19729,3.98192
19730,3.32912
19731,4.19721
19732,3.98922
19733,4.34088
19734,3.61289
19735,4.0961
19736,2.78746
19737,3.27904
19738,3.97987
19739,3.84608
19740,2.99827
19741,4.41604
19742,4.62191
19743,3.11409
19744,3.56819
19745,3.24844
19746,4.51346
19747,3.73369
19748,4.20405
19749,5
19750,3.96494
19751,4.2679
19752,4.06373
19753,4.36542
19754,3.41633
19755,3.37179
19756,4.24727
19757,3.79177
19758,4.62927
19759,3.81048
19760,2.57152
19761,2.78771
19762,3.5107
19763,3.31609
19764,3.42947
19765,3.95025
19766,4.45548
19767,3.52498
19768,1.6458
19769,3.53894
19770,1.74686
19771,3.95751
19772,4.35779
19773,2.48284
19774,2.57753
19775,2.82036
19776,3.5524
19777,3.48711
19778,2.95172
19779,2.1611
19780,3.29956
19781,4.68019
19782,3.18261
19783,2.96957
19784,3.54338
19785,2.0527
19786,3.43195
19787,2.49077
19788,3.23703
19789,3.35088
19790,2.95974
19791,2.07414
19792,2.33719
19793,1.99474
19794,2.47547
19795,2.14931
19796,2.38075
19797,2.78353
19798,2.1339
19799,2.28036
19800,2.85643
19801,2.27338
19802,1.89924
19803,2.51634
19804,2.62243
19805,1.98846
19806,3.17498
19807,2.25855
19808,1.30517
19809,1.63707
19810,3.39021
19811,3.62574
19812,2.72216
19813,2.73776
19814,1.44452
19815,3.0642
19816,1.47581
19817,1.94706
19818,3.11822
19819,2.58911
19820,2.33779
19821,2.63051
19822,3.44507
19823,2.68986
19824,1.73187
19825,3.48559
19826,3.94574
19827,1.80596
19828,2.40881
19829,1.58018
19830,1.55242
19831,2.31386
19832,2.3459
19833,1.58002
19834,1
19835,3.00974
19836,3.9816
19837,3.60314
19838,2.49233
19839,2.2518
19840,4.2715
19841,1.66249
19842,3.86198
19843,3.61595
19844,3.67518
19845,4.21692
19846,3.40965
19847,3.38283
19848,3.08218
19849,2.86384
19850,3.30557
19851,3.1983
19852,3.21152
19853,3.70631
19854,3.4547
19855,3.35998
19856,2.93645
19857,1.83449
19858,3.66905
19859,3.43344
19860,3.37423
19861,3.47331
19862,3.14535
19863,4.37653
19864,2.9897
19865,3.72187
19866,3.65279
19867,3.88229
19868,3.96747
19869,3.32211
19870,2.83924
19871,3.89052
19872,4.15656
19873,2.52495
19874,3.79874
19875,3.03957
19876,2.99692
19877,2.77424
19878,4.23247
19879,3.05317
19880,2.08536
19881,3.80301
19882,4.99053
19883,4.40663
19884,4.34265
19885,3.15598
19886,4.65876
19887,2.89334
19888,3.97501
19889,3.14976
19890,3.84231
19891,3.57793
19892,3.16331
19893,3.03872
19894,3.44516
19895,3.287
19896,5
19897,3.65749
19898,3.5068
19899,3.45945
19900,4.26478
19901,3.4744
19902,3.34234
19903,4.09066
19904,3.41098
19905,4.02411
19906,4.4543
19907,3.72394
19908,4.54427
19909,4.0404
19910,4.45399
19911,3.03413
19912,4.42524
19913,4.53002
19914,4.31019
19915,4.44741
19916,4.64229
19917,2.99373
19918,4.2765
19919,4.80388
19920,4.66678
19921,3.53854
19922,4.728
19923,4.33557
19924,4.08491
19925,4.0369
19926,3.96047
19927,4.9715
19928,4.1677
19929,3.48241
19930,3.58169
19931,2.66371
19932,2.32856
19933,2.16194
19934,3.64728
19935,4.27131
19936,3.17445
19937,3.44531
19938,4.4216
19939,4.49245
19940,4.88321
19941,3.9993
19942,4.46047
19943,4.87486
19944,4.55714
19945,4.55245
19946,1.50362
19947,4.49327
19948,4.3253
19949,4.842
19950,3.35739
19951,4.17684
19952,3.86871
19953,3.20122
19954,2.76295
19955,1.47213
19956,4.85635
19957,4.77236
19958,3.53318
19959,4.32363
19960,3.94457
19961,4.54354
19962,3.50719
19963,4.0056
19964,4.16532
19965,4.66631
19966,3.6455
19967,4.53645
19968,4.47945
19969,3.45524
19970,3.64142
19971,3.54472
19972,4.41208
19973,2.86719
19974,2.67855
19975,3.56256
19976,4.11434
19977,4.39585
19978,3.63031
19979,4.08787
19980,3.40167
19981,4.47491
19982,3.52795
19983,2.4503
19984,3.55648
19985,2.40836
19986,4.46443
19987,3.83229
19988,4.1339
19989,3.46641
19990,3.79526
19991,4.07291
19992,4.36247
19993,2.88278
19994,3.82998
19995,3.67208
19996,4.38398
19997,4.17486
19998,3.60046
19999,3.61858
20000,2.97828
20001,3.27667
20002,3.66028
20003,2.81954
20004,3.89512
20005,3.95376
20006,3.53919
20007,3.78927
20008,4.38489
20009,4.03516
20010,2.45576
20011,3.55748
20012,3.67307
20013,2.56326
20014,2.88588
20015,3.57507
20016,4.57508
20017,3.68178
20018,3.05294
20019,3.90039
20020,3.48995
20021,3.6626
20022,3.18002
20023,3.23349
20024,2.68789
20025,3.79499
20026,3.11616
20027,3.33044
20028,3.46406
20029,3.27644
20030,2.89053
20031,2.82601
20032,3.6093
20033,3.05925
20034,4.45446
20035,3.63055
20036,3.55595
20037,3.51278
20038,3.80909
20039,4.3916
20040,3.65959
20041,4.50944
20042,3.98997
20043,3.96888
20044,4.62545
20045,4.52094
20046,3.61866
20047,4.20717
